"","LHS","RHS","support","confidence","coverage","lift","count","LHS.name","RHS.name","cross.aisle"
"7209","{11515,9221}","{9212}",6.50449900102295e-05,0.382642998027613,0.000169988711006115,41.0419051465551,194,"baby food stage, lemon sparkle water","apple food baby",FALSE
"7152","{10702,9212}","{9207}",6.60508403712124e-05,0.412133891213389,0.000160265490849947,41.0352311591516,197,"apple food baby, chip pita naked","food baby pear",FALSE
"7398","{403,9207}","{9221}",0.000115337508059376,0.441025641025641,0.000261521093855562,41.0351416835647,344,"cheese macaroni dinner, food baby pear","baby food stage",FALSE
"6292","{2501,9221}","{9207}",6.83978245468393e-05,0.412121212121212,0.000165965309562184,41.0339687308741,204,"soap hand lavender, baby food stage","food baby pear",FALSE
"4011","{9209,9221}","{9212}",0.000394293341505309,0.3825634352635,0.00103066133655384,41.0333713240762,1176,"carrot mango apple, baby food stage","apple food baby",FALSE
"7178","{9212,9613}","{9207}",9.35440835714125e-05,0.412112259970458,0.000226986898128481,41.0330773856501,279,"apple food baby, genoa salami salame","food baby pear",FALSE
"5160","{11603,9221}","{9216}",8.08033123322954e-05,0.213085764809903,0.000379205586090565,41.0316457434011,241,"baby food stage, pea green petite","stage just apple",FALSE
"3768","{7815,9221}","{9207}",7.54387770737198e-05,0.412087912087912,0.000183064765698893,41.030653122541,225,"butter peanut cracker, baby food stage","food baby pear",FALSE
"7319","{10708,9207}","{9221}",9.38793670250735e-05,0.440944881889764,0.00021290499307472,41.0276274660801,280,"food baby pear, crisp salt cheese","baby food stage",FALSE
"6948","{12110,9207}","{9221}",8.38208634152442e-05,0.440917107583774,0.000190105718225774,41.0250432113896,250,"food baby pear, bran cereal raisin","baby food stage",FALSE
"3062","{9218,9220}","{9209}",6.10215885662978e-05,0.184024266936299,0.000331595335670706,41.0179927789497,182,"baby food mum, spinach apple pea","carrot mango apple",FALSE
"5839","{906,9208}","{9212}",5.833932093701e-05,0.382417582417582,0.000152553971415744,41.0177272937441,174,"tomato sauce basil, food baby nd","apple food baby",FALSE
"2381","{3816,3825}","{3804}",8.6503131044532e-05,0.422950819672131,0.000204522906733196,41.0154893407444,258,"beef bean burrito, rice chicken basmati","chicken grill broccoli",FALSE
"5916","{2126,9208}","{9207}",7.44329267127368e-05,0.411873840445269,0.000180717781523266,41.0093384975422,222,"part skim cheese, food baby nd","food baby pear",FALSE
"6311","{12015,9207}","{9221}",5.7333470576027e-05,0.440721649484536,0.000130089980020459,41.0068568520278,171,"food baby pear, cream yogurt top","baby food stage",FALSE
"2118","{9403,9406}","{9401}",0.000107290705171513,0.332294911734164,0.000322877965875521,40.9946443285756,320,"tea chamomile herbal, tea herbal bag","tea hibiscus get",FALSE
"10703","{9207,9210,9221}","{9201}",6.90683914541612e-05,0.236238532110092,0.000292367171592372,40.9933366408824,206,"food baby pear, snack fruit strawberry, baby food stage","puree banana teethe",FALSE
"1787","{9212,9226}","{9221}",0.000180047214615945,0.440525020508614,0.000408710530012731,40.9885615486815,537,"apple food baby, puff graduate apple","baby food stage",FALSE
"6887","{2109,9212}","{9221}",7.07448087224661e-05,0.440501043841336,0.000160600774303608,40.9863306445179,211,"cheese ripen brie, apple food baby","baby food stage",FALSE
"7468","{412,9207}","{9221}",0.00020586404054784,0.440459110473458,0.000467385134403402,40.982428962774,614,"cheddar cheese macaroni, food baby pear","baby food stage",FALSE
"7133","{9207,9303}","{9212}",5.43159194930782e-05,0.382075471698113,0.000142160184352254,40.9810328402445,162,"food baby pear, bagel blueberry everything","apple food baby",FALSE
"6394","{13103,4302}","{10617}",5.53217698540612e-05,0.276381909547739,0.000200164221835603,40.978481840501,165,"bun dog potato, penne rigate pasta","frank beef bun",TRUE
"7161","{9207,9607}","{9212}",9.55557842933784e-05,0.382037533512064,0.000250121456431089,40.9769636283648,285,"food baby pear, ham forest slice","apple food baby",FALSE
"7046","{8118,9207}","{9212}",5.96804547516539e-05,0.381974248927039,0.000156242089406015,40.9701757870891,178,"tomato crush puree, food baby pear","apple food baby",FALSE
"6659","{318,9212}","{9207}",5.53217698540612e-05,0.411471321695761,0.000134448664918052,40.9692606241032,165,"nut bar fruit, apple food baby","food baby pear",FALSE
"8797","{308,318,323}","{303}",6.26980058346027e-05,0.436915887850467,0.000143501318166898,40.9684330427659,187,"blueberry bar granola, nut bar fruit, coconut bar chocolate","peanut butter bar",FALSE
"7210","{2418,9212}","{9221}",0.000104943720995886,0.440225035161744,0.000238386535552954,40.960649472678,313,"peach yellow donut, apple food baby","baby food stage",FALSE
"12096","{9207,9208,9215,9221}","{9214}",5.23042187711124e-05,0.160659114315139,0.000325560233504808,40.958543641314,156,"food baby pear, food baby nd, butternut squash food, baby food stage","cereal grain baby",FALSE
"7333","{904,9207}","{9221}",9.62263512007003e-05,0.440184049079755,0.000218604811786957,40.9568359309584,287,"marinara sauce spicy, food baby pear","baby food stage",FALSE
"6561","{8101,9212}","{9221}",5.16336518637904e-05,0.44,0.000117349208781342,40.9397111215099,154,"corn kernel salt, apple food baby","baby food stage",FALSE
"4263","{9203,9804}","{9210}",4.62691166052148e-05,0.189821182943604,0.00024375107081153,40.9394286650972,138,"fruit yogurt banana, juice apple sparkle","snack fruit strawberry",FALSE
"7485","{7812,9221}","{9207}",8.91853986738198e-05,0.41112828438949,0.000216928394518652,40.9351051822453,266,"bake cracker snack, baby food stage","food baby pear",FALSE
"4485","{412,9207}","{9206}",8.51619972298881e-05,0.182209469153515,0.000467385134403402,40.9316136501684,254,"cheddar cheese macaroni, food baby pear","banana food baby",FALSE
"10136","{9206,9209,9221}","{9216}",6.80625410931783e-05,0.212565445026178,0.000320195698246233,40.9314533299937,203,"banana food baby, carrot mango apple, baby food stage","stage just apple",FALSE
"5269","{6124,9212}","{9207}",6.73919741858563e-05,0.411042944785276,0.000163953608840218,40.9266081125779,201,"grahams snack honey, apple food baby","food baby pear",FALSE
"6024","{11607,9212}","{9221}",6.00157382053148e-05,0.43980343980344,0.000136460365640018,40.9214222177254,179,"apple food baby, vegetable steamer california","baby food stage",FALSE
"3912","{9206,9207}","{9209}",0.000309801911182743,0.183588317107093,0.0016874816222757,40.9208219696643,924,"banana food baby, food baby pear","carrot mango apple",FALSE
"5465","{318,6601}","{321}",4.69396835125368e-05,0.253623188405797,0.000185076466420859,40.9198363195336,140,"nut bar fruit, seaweed snack roast","bar pie cherry",FALSE
"1746","{9207,9226}","{9220}",7.07448087224661e-05,0.209325396825397,0.000337965721290265,40.915110533258,211,"food baby pear, puff graduate apple","spinach apple pea",FALSE
"10426","{9203,9206,9212}","{9223}",5.96804547516539e-05,0.197777777777778,0.000301755108294879,40.9072336261365,178,"fruit yogurt banana, banana food baby, apple food baby","yogurt strawberry mighty",FALSE
"5125","{2418,9216}","{9221}",7.07448087224661e-05,0.439583333333333,0.000160936057757269,40.9009424556751,211,"peach yellow donut, stage just apple","baby food stage",FALSE
"10695","{9207,9210,9212}","{9201}",6.77272576395173e-05,0.235705950991832,0.000287337919787457,40.9009204000837,202,"food baby pear, snack fruit strawberry, apple food baby","puree banana teethe",FALSE
"10017","{9207,9208,9209}","{9223}",5.29747856784343e-05,0.197747183979975,0.00026789147947512,40.9009057785477,158,"food baby pear, food baby nd, carrot mango apple","yogurt strawberry mighty",FALSE
"4502","{8404,9221}","{9206}",4.96219511418246e-05,0.182041820418204,0.000272585447826374,40.8939529660417,148,"milk lowfat chocolate, baby food stage","banana food baby",FALSE
"4403","{3402,9206}","{9207}",5.39806360394173e-05,0.410714285714286,0.000131431113835103,40.8938842787992,161,"chicken breast strip, banana food baby","food baby pear",FALSE
"6856","{3806,9221}","{9207}",6.16921554736197e-05,0.410714285714286,0.000150206987240118,40.8938842787992,184,"pasta parmesan sauce, baby food stage","food baby pear",FALSE
"7434","{12805,9207}","{9221}",9.25382332104296e-05,0.439490445859873,0.000210558008899093,40.8922997594699,276,"food baby pear, flour tortilla burrito","baby food stage",FALSE
"7338","{12205,9207}","{9221}",8.98559655811418e-05,0.439344262295082,0.000204522906733196,40.8786981392126,268,"food baby pear, grind beef lean","baby food stage",FALSE
"6551","{5904,9212}","{9207}",4.69396835125368e-05,0.410557184750733,0.000114331657698393,40.8782420943243,140,"bean refried vegetarian, apple food baby","food baby pear",FALSE
"3903","{9203,9206}","{9209}",0.00012707242893751,0.183357522980165,0.000693030898717239,40.8693792333916,379,"fruit yogurt banana, banana food baby","carrot mango apple",FALSE
"8810","{303,316,326}","{318}",5.63276202150441e-05,0.344262295081967,0.000163618325386557,40.863606974928,168,"peanut butter bar, chocolate dark bar, bar berry chia","nut bar fruit",FALSE
"5084","{904,9216}","{9221}",4.96219511418246e-05,0.439169139465875,0.000112990523883749,40.8624038709433,148,"marinara sauce spicy, stage just apple","baby food stage",FALSE
"1753","{9219,9226}","{9207}",6.37038561955856e-05,0.41036717062635,0.000155236239045032,40.8593228215253,190,"apple fruit puree, puff graduate apple","food baby pear",FALSE
"5922","{2111,9208}","{9207}",6.13568720199588e-05,0.410313901345291,0.000149536420332796,40.8540189207578,183,"cheddar mild cheese, food baby nd","food baby pear",FALSE
"6483","{302,9221}","{9207}",6.13568720199588e-05,0.410313901345291,0.000149536420332796,40.8540189207578,183,"bar chocolate energy, baby food stage","food baby pear",FALSE
"2903","{9214,9220}","{9207}",0.000101926169912937,0.41025641025641,0.000248445039162784,40.8482946642185,304,"cereal grain baby, spinach apple pea","food baby pear",FALSE
"10041","{9206,9207,9209}","{9210}",5.86746043906709e-05,0.189393939393939,0.000309801911182743,40.8472834863933,175,"banana food baby, food baby pear, carrot mango apple","snack fruit strawberry",FALSE
"10037","{9206,9209,9212}","{9210}",4.66044000588758e-05,0.189373297002725,0.000246098054987157,40.8428314663948,139,"banana food baby, carrot mango apple, apple food baby","snack fruit strawberry",FALSE
"6666","{318,9207}","{9221}",5.7668754029688e-05,0.438775510204082,0.000131431113835103,40.8257787157914,172,"nut bar fruit, food baby pear","baby food stage",FALSE
"80","{11403}","{11413}",8.81795483128369e-05,0.166350411132195,0.000530083140238004,40.82519419672,263,"shower clean daily","clean bathroom glass",FALSE
"5289","{6310,9207}","{9221}",5.39806360394173e-05,0.438692098092643,0.000123049027493578,40.8180176527316,161,"lentil green pardina, food baby pear","baby food stage",FALSE
"1035","{3806,3822}","{3804}",5.69981871223661e-05,0.420792079207921,0.000135454515279035,40.8061463335175,170,"pasta parmesan sauce, steak cheese salisbury","chicken grill broccoli",FALSE
"7216","{3802,9212}","{9221}",7.77857612493466e-05,0.438563327032136,0.000177364946986657,40.806036175418,232,"cheese macaroni chicken, apple food baby","baby food stage",FALSE
"7198","{403,9212}","{9221}",0.000113661090791071,0.438551099611902,0.000259174109679935,40.8048984775722,339,"cheese macaroni dinner, apple food baby","baby food stage",FALSE
"5027","{12024,9212}","{9216}",7.44329267127368e-05,0.211832061068702,0.000351377059436704,40.790233428402,222,"apple food baby, peach yogurt greek","stage just apple",FALSE
"6007","{9221,9909}","{9212}",0.000119696192956969,0.380191693290735,0.000314831162987657,40.7789806529282,357,"baby food stage, apricot apple chia","apple food baby",FALSE
"4816","{412,9219}","{9212}",8.34855799615832e-05,0.380152671755725,0.00021961066214794,40.7747952421228,249,"cheddar cheese macaroni, apple fruit puree","apple food baby",FALSE
"7192","{10808,9212}","{9221}",8.91853986738198e-05,0.438220757825371,0.000203517056372213,40.7741618927723,266,"apple food baby, cottage cheese curd","baby food stage",FALSE
"6882","{4304,9221}","{9207}",4.62691166052148e-05,0.409495548961424,0.000112990523883749,40.7725374411766,138,"bun hamburger sesame, baby food stage","food baby pear",FALSE
"3716","{9406,9412}","{9401}",0.000195134970030688,0.330494037478705,0.00059043416189698,40.7724736092054,582,"tea herbal bag, tea green bag","tea hibiscus get",FALSE
"7418","{2305,9207}","{9221}",5.69981871223661e-05,0.438144329896907,0.000130089980020459,40.7670506716066,170,"popcorn gourmet peanut, food baby pear","baby food stage",FALSE
"1534","{9221,9224}","{9208}",0.000121372610225274,0.230133502860776,0.000527400872608717,40.7664613108576,362,"baby food stage, pear beet squash","food baby nd",FALSE
"2792","{3815,3821}","{3806}",0.000112655240430088,0.389339513325608,0.000289349620509423,40.7618981609382,336,"vegetable lasagna enchilada, ravioli cheese butternut","pasta parmesan sauce",FALSE
"4352","{12028,9206}","{9203}",5.33100691320953e-05,0.235207100591716,0.00022665161467482,40.7598148321959,159,"banana food baby, mango yogurt greek","fruit yogurt banana",FALSE
"7869","{9211,9212,9221}","{9220}",6.23627223809417e-05,0.208520179372197,0.000299072840665591,40.7577213124534,186,"chicken food stage, apple food baby, baby food stage","spinach apple pea",FALSE
"2870","{9214,9220}","{9223}",4.89513842345026e-05,0.197031039136302,0.000248445039162784,40.7527824415407,146,"cereal grain baby, spinach apple pea","yogurt strawberry mighty",FALSE
"2862","{9201,9214}","{9209}",5.49864864004002e-05,0.182831661092531,0.000300749257933896,40.752167522845,164,"puree banana teethe, cereal grain baby","carrot mango apple",FALSE
"3663","{306,319}","{323}",0.000108296555532496,0.178157749586321,0.000607868901487351,40.7456923691765,323,"bar oat nutrition, salt bar sea","coconut bar chocolate",FALSE
"6423","{13003,9212}","{9207}",5.06278015028075e-05,0.409214092140921,0.0001237195944009,40.7445134277749,151,"apple food baby, oatmeal instant variety","food baby pear",FALSE
"5643","{13113,9212}","{9221}",6.13568720199588e-05,0.437799043062201,0.000140148483630288,40.7349235278181,183,"apple food baby, fusilli pasta wheat","baby food stage",FALSE
"9326","{9218,9219,9221}","{9203}",5.8004037483349e-05,0.235054347826087,0.000246768621894479,40.7333438012343,173,"baby food mum, apple fruit puree, baby food stage","fruit yogurt banana",FALSE
"7200","{11605,9212}","{9221}",8.24797296006003e-05,0.437722419928826,0.000188429300957469,40.7277941438508,246,"apple food baby, freeze slice peach","baby food stage",FALSE
"2281","{313,320}","{301}",0.000110978823161783,0.357065803667745,0.000310807761543725,40.7206427482521,331,"bar energy honey, crunch bar chocolate","bar chocolate protein",FALSE
"12987","{9212,9216,9219,9221}","{9209}",6.20274389272807e-05,0.182625863770977,0.000339642138558569,40.7062964364391,185,"apple food baby, stage just apple, apple fruit puree, baby food stage","carrot mango apple",FALSE
"12881","{9207,9209,9212,9221}","{9223}",4.92866676881636e-05,0.196787148594378,0.00025045673988475,40.7023375053612,147,"food baby pear, carrot mango apple, apple food baby, baby food stage","yogurt strawberry mighty",FALSE
"4468","{7811,9206}","{9207}",5.33100691320953e-05,0.408740359897172,0.00013042526347412,40.6973449892062,159,"cracker wheat basil, banana food baby","food baby pear",FALSE
"6424","{13003,9207}","{9212}",5.06278015028075e-05,0.379396984924623,0.000133442814557069,40.693741028659,151,"food baby pear, oatmeal instant variety","apple food baby",FALSE
"4433","{2126,9206}","{9212}",6.90683914541612e-05,0.379373848987109,0.00018205891533791,40.6912594911479,206,"part skim cheese, banana food baby","apple food baby",FALSE
"5762","{8804,9221}","{9212}",5.16336518637904e-05,0.379310344827586,0.000136125082186357,40.6844480985314,154,"strawberry preserve jam, baby food stage","apple food baby",FALSE
"7155","{5202,9207}","{9212}",0.000103267303727581,0.379310344827586,0.000272250164372713,40.6844480985314,308,"sausage breakfast link, food baby pear","apple food baby",FALSE
"6678","{6601,9221}","{9207}",7.04095252688051e-05,0.408560311284047,0.000172335695181742,40.6794179596243,210,"seaweed snack roast, baby food stage","food baby pear",FALSE
"7399","{403,9221}","{9207}",0.000115337508059376,0.40855106888361,0.000282308667982542,40.6784977149017,344,"cheese macaroni dinner, baby food stage","food baby pear",FALSE
"5135","{315,9216}","{9221}",4.66044000588758e-05,0.437106918238994,0.000106620138264191,40.6705249134497,139,"chocolate chip bar, stage just apple","baby food stage",FALSE
"2028","{9217,9219}","{9208}",0.000102596736820259,0.229557389347337,0.000446932843730082,40.6644070294761,306,"green bean food, apple fruit puree","food baby nd",FALSE
"4933","{5010,9207}","{9203}",4.99572345954855e-05,0.234645669291339,0.00021290499307472,40.6625225489833,149,"apple fruit cinnamon, food baby pear","fruit yogurt banana",FALSE
"5505","{321,7811}","{318}",5.39806360394173e-05,0.342553191489362,0.000157583223220659,40.6607380041305,161,"bar pie cherry, cracker wheat basil","nut bar fruit",FALSE
"7458","{9207,9607}","{9221}",0.000109302405893478,0.436997319034853,0.000250121456431089,40.660327277639,326,"food baby pear, ham forest slice","baby food stage",FALSE
"8126","{9206,9207,9224}","{9203}",6.13568720199588e-05,0.234615384615385,0.000261521093855562,40.6572744175237,183,"banana food baby, food baby pear, pear beet squash","fruit yogurt banana",FALSE
"6361","{10617,2116}","{4302}",6.90683914541612e-05,0.279132791327913,0.000247439188801801,40.6527557941237,206,"shred cheddar cheese, frank beef bun","bun dog potato",TRUE
"10160","{9206,9209,9221}","{9203}",7.51034936200588e-05,0.23455497382199,0.000320195698246233,40.6468056317325,224,"banana food baby, carrot mango apple, baby food stage","fruit yogurt banana",FALSE
"9647","{9206,9215,9216}","{9203}",4.82808173271807e-05,0.234527687296417,0.00020586404054784,40.6420770596488,144,"banana food baby, butternut squash food, stage just apple","fruit yogurt banana",FALSE
"7032","{9221,9314}","{9212}",4.92866676881636e-05,0.378865979381443,0.000130089980020459,40.6367859053513,147,"baby food stage, plain bagel bagelettes","apple food baby",FALSE
"4866","{5912,9221}","{9219}",4.82808173271807e-05,0.18872870249017,0.000255821275143325,40.6274255027615,144,"add bean salt, baby food stage","apple fruit puree",FALSE
"11522","{12009,12013,12024}","{12019}",4.89513842345026e-05,0.350119904076739,0.000139813200176627,40.6212498550582,146,"berry yogurt strawberry, yogurt lowfat strawberry, peach yogurt greek","cherry yogurt greek",FALSE
"6341","{10617,12023}","{4302}",5.49864864004002e-05,0.27891156462585,0.000197146670752654,40.6205364513108,164,"frank beef bun, strawberry smoothie danimals","bun dog potato",TRUE
"7057","{12205,9212}","{9207}",8.98559655811418e-05,0.407914764079148,0.000220281229055262,40.6151422974136,268,"apple food baby, grind beef lean","food baby pear",FALSE
"10467","{9208,9220,9221}","{9223}",5.43159194930782e-05,0.196363636363636,0.000276608849270306,40.6147406380028,162,"food baby nd, spinach apple pea, baby food stage","yogurt strawberry mighty",FALSE
"8105","{9207,9221,9224}","{9223}",5.7668754029688e-05,0.19634703196347,0.000293708305407016,40.6113062780638,172,"food baby pear, baby food stage, pear beet squash","yogurt strawberry mighty",FALSE
"1326","{2808,6206}","{2702}",6.87331080005002e-05,0.155538694992413,0.000441903591925167,40.6112308752793,205,"noir pinot california, sauvignon blanc valley","beer import bottle",TRUE
"7405","{13117,9221}","{9207}",8.38208634152442e-05,0.407830342577488,0.000205528757094179,40.6067366411226,250,"baby food stage, spaghetti thin grain","food baby pear",FALSE
"10656","{9203,9212,9219}","{9210}",5.16336518637904e-05,0.188264058679707,0.000274261865094679,40.6035979809977,154,"fruit yogurt banana, apple food baby, apple fruit puree","snack fruit strawberry",FALSE
"3105","{9210,9218}","{9221}",0.000110308256254461,0.436339522546419,0.000252803724060377,40.5991227362454,329,"snack fruit strawberry, baby food mum","baby food stage",FALSE
"7425","{12009,9221}","{9207}",0.000106620138264191,0.407692307692308,0.000261521093855562,40.5929928225672,318,"baby food stage, berry yogurt strawberry","food baby pear",FALSE
"7286","{9212,9804}","{9221}",0.000141154333991271,0.436269430051813,0.000323548532782843,40.5926009942432,421,"apple food baby, juice apple sparkle","baby food stage",FALSE
"3772","{2116,4210}","{4203}",4.89513842345026e-05,0.186224489795918,0.000262862227670206,40.5893041702211,146,"shred cheddar cheese, crispy chick chik","cheese vegetable crumble",FALSE
"6704","{10802,9207}","{9221}",7.91268950639905e-05,0.436229205175601,0.000181388348430588,40.5888582787613,236,"food baby pear, cottage cheese lowfat","baby food stage",FALSE
"474","{9221}","{9207}",0.00438081360553432,0.407611917017626,0.0107475111071026,40.584988506521,13066,"baby food stage","food baby pear",FALSE
"473","{9207}","{9221}",0.00438081360553432,0.436187614755467,0.0100434158544146,40.584988506521,13066,"food baby pear","baby food stage",FALSE
"6244","{5016,9221}","{9212}",6.10215885662978e-05,0.378378378378378,0.00016127134121093,40.5844863095915,182,"fruit strawberry snack, baby food stage","apple food baby",FALSE
"5577","{9203,9208}","{9221}",0.000219945945601601,0.436170212765957,0.000504266314306109,40.5833693419223,656,"fruit yogurt banana, food baby nd","baby food stage",FALSE
"1754","{9207,9226}","{9219}",6.37038561955856e-05,0.188492063492063,0.000337965721290265,40.5764844792723,190,"food baby pear, puff graduate apple","apple fruit puree",FALSE
"6968","{12023,9221}","{9207}",9.15323828494467e-05,0.407462686567164,0.000224639913952854,40.570129971076,273,"baby food stage, strawberry smoothie danimals","food baby pear",FALSE
"6617","{917,9221}","{9212}",6.40391396492466e-05,0.378217821782178,0.000169318144098793,40.5672651697147,191,"sauce marinara pasta, baby food stage","apple food baby",FALSE
"6672","{7507,9221}","{9207}",5.16336518637904e-05,0.407407407407407,0.000126737145483849,40.5646259512726,154,"laundry detergent liquid, baby food stage","food baby pear",FALSE
"10144","{9206,9207,9209}","{9201}",7.2421225990771e-05,0.233766233766234,0.000309801911182743,40.5643305960969,216,"banana food baby, food baby pear, carrot mango apple","puree banana teethe",FALSE
"7208","{11515,9212}","{9221}",6.50449900102295e-05,0.435955056179775,0.000149201136879135,40.5633501408219,194,"apple food baby, lemon sparkle water","baby food stage",FALSE
"3061","{9209,9218}","{9220}",6.10215885662978e-05,0.207525655644242,0.000294043588860677,40.5633299539543,182,"carrot mango apple, baby food mum","spinach apple pea",FALSE
"6503","{7410,9212}","{9221}",6.03510216589758e-05,0.435835351089588,0.000138472066361983,40.5522122048854,180,"dish soap liquid, apple food baby","baby food stage",FALSE
"2797","{3806,3815}","{3827}",0.000179041364254962,0.285104111051789,0.00062798590870701,40.546326126341,534,"pasta parmesan sauce, vegetable lasagna enchilada","bowl mexican casserole",FALSE
"5898","{12805,9208}","{9207}",5.29747856784343e-05,0.407216494845361,0.000130089980020459,40.5456172230855,158,"food baby nd, flour tortilla burrito","food baby pear",FALSE
"3734","{421,9221}","{9207}",4.62691166052148e-05,0.407079646017699,0.000113661090791071,40.5319914975708,138,"couscous herb chicken, baby food stage","food baby pear",FALSE
"7284","{7812,9212}","{9221}",7.71151943420247e-05,0.435606060606061,0.000177029663532996,40.5308779181615,230,"bake cracker snack, apple food baby","baby food stage",FALSE
"5123","{11605,9216}","{9221}",4.76102504198587e-05,0.43558282208589,0.000109302405893478,40.5287156947463,142,"stage just apple, freeze slice peach","baby food stage",FALSE
"5921","{13103,9207}","{9208}",5.06278015028075e-05,0.228787878787879,0.000221287079416245,40.5280938805409,151,"food baby pear, penne rigate pasta","food baby nd",FALSE
"850","{3804,3829}","{3821}",0.0001099729728008,0.2624,0.000419104317076221,40.5251337199669,328,"chicken grill broccoli, favorite american tasty","ravioli cheese butternut",FALSE
"5920","{13103,9208}","{9207}",5.06278015028075e-05,0.407008086253369,0.000124390161308222,40.5248664551184,151,"food baby nd, penne rigate pasta","food baby pear",FALSE
"3662","{306,323}","{319}",0.000108296555532496,0.254932912391476,0.000424804135788458,40.5152881539995,323,"bar oat nutrition, coconut bar chocolate","salt bar sea",FALSE
"4989","{9212,9909}","{9216}",5.96804547516539e-05,0.210401891252955,0.000283649801797186,40.5148409295883,178,"apple food baby, apricot apple chia","stage just apple",FALSE
"5467","{318,4514}","{321}",5.69981871223661e-05,0.251107828655835,0.000226986898128481,40.5140054887638,170,"nut bar fruit, chocolate dark mint","bar pie cherry",FALSE
"7392","{11213,9207}","{9221}",6.43744231029075e-05,0.435374149659864,0.000147860003064491,40.5092998110178,192,"food baby pear, sourdough bread slice","baby food stage",FALSE
"7484","{7812,9207}","{9221}",8.91853986738198e-05,0.435351882160393,0.000204858190186857,40.5072279360275,266,"bake cracker snack, food baby pear","baby food stage",FALSE
"4943","{6902,6923}","{6906}",9.89086188299882e-05,0.239448051948052,0.000413069214910323,40.5039715735999,295,"tomato soup basil, soup chicken minestrone","soup lentil sodium",FALSE
"5130","{8404,9221}","{9216}",5.7333470576027e-05,0.210332103321033,0.000272585447826374,40.5014026142586,171,"milk lowfat chocolate, baby food stage","stage just apple",FALSE
"5948","{12009,9208}","{9221}",5.29747856784343e-05,0.435261707988981,0.000121707893678935,40.4988376984633,158,"food baby nd, berry yogurt strawberry","baby food stage",FALSE
"5090","{11721,9216}","{9221}",5.96804547516539e-05,0.43520782396088,0.00013713093254734,40.4938240699531,178,"stage just apple, raisin yogurt california","baby food stage",FALSE
"10189","{9209,9212,9219}","{9220}",5.29747856784343e-05,0.207077326343381,0.000255821275143325,40.4756987196264,158,"carrot mango apple, apple food baby, apple fruit puree","spinach apple pea",FALSE
"6450","{11217,9207}","{9212}",4.69396835125368e-05,0.377358490566038,0.000124390161308222,40.4750941632045,140,"food baby pear, baguette french sourdough","apple food baby",FALSE
"2031","{9217,9219}","{9212}",0.000168647577191471,0.377344336084021,0.000446932843730082,40.4735759676244,503,"green bean food, apple fruit puree","apple food baby",FALSE
"6241","{5016,9212}","{9207}",5.90098878443319e-05,0.406466512702079,0.000145177735435203,40.4709432123551,176,"fruit strawberry snack, apple food baby","food baby pear",FALSE
"7106","{13117,9212}","{9207}",7.208594253711e-05,0.406427221172023,0.000177364946986657,40.4670310443611,215,"apple food baby, spaghetti thin grain","food baby pear",FALSE
"280","{3733}","{3722}",0.000322207398968199,0.151553382747201,0.00212603237966425,40.4669376245341,961,"raspberry sorbet sorbetto","sorbet pop chocolate",FALSE
"3869","{9209,9210}","{9220}",0.000106620138264191,0.20703125,0.00051499538482326,40.4666925564421,318,"carrot mango apple, snack fruit strawberry","spinach apple pea",FALSE
"7444","{5912,9207}","{9221}",0.000111984673522766,0.434895833333333,0.00025749769241163,40.4647949650341,334,"add bean salt, food baby pear","baby food stage",FALSE
"7045","{8118,9212}","{9207}",5.96804547516539e-05,0.406392694063927,0.000146854152703508,40.4635932589905,178,"tomato crush puree, apple food baby","food baby pear",FALSE
"2696","{3806,3817}","{3804}",7.94621785176515e-05,0.417253521126761,0.000190441001679435,40.4629960557335,237,"pasta parmesan sauce, meat sauce lasagna","chicken grill broccoli",FALSE
"387","{9215}","{9221}",0.00141757844207861,0.434845212383009,0.00325996101994568,40.4600849489364,4228,"butternut squash food","baby food stage",FALSE
"7037","{10708,9212}","{9207}",8.21444461469393e-05,0.406301824212272,0.000202175922557569,40.454545555204,245,"apple food baby, crisp salt cheese","food baby pear",FALSE
"8488","{9212,9217,9221}","{9209}",6.57155569175515e-05,0.181481481481481,0.000362106129953855,40.4512199442548,196,"apple food baby, green bean food, baby food stage","carrot mango apple",FALSE
"4429","{10611,9206}","{9212}",6.06863051126368e-05,0.377083333333333,0.000160936057757269,40.4455810737105,181,"banana food baby, dog beef uncure","apple food baby",FALSE
"1622","{305,329}","{303}",6.00157382053148e-05,0.431325301204819,0.000139142633269305,40.4442187007588,179,"almond bar protein, butter almond macrobar","peanut butter bar",FALSE
"6320","{11703,9221}","{9207}",7.10800921761271e-05,0.406130268199234,0.00017501796281103,40.4374641144347,212,"baby food stage, freeze snack macadamia","food baby pear",FALSE
"2083","{9405,9415}","{9412}",6.60508403712124e-05,0.532432432432432,0.000124054877854561,40.428903072476,197,"tea breakfast english, mint tea green","tea green bag",FALSE
"2953","{4515,4527}","{4517}",6.63861238248734e-05,0.165551839464883,0.000400999010578528,40.4262980471448,198,"salt chocolate sea, chocolate bar milk","chocolate cocoa dark",FALSE
"5018","{3402,9216}","{9221}",5.33100691320953e-05,0.434426229508197,0.000122713744039918,40.4211007719826,159,"chicken breast strip, stage just apple","baby food stage",FALSE
"4833","{12024,9221}","{9219}",7.51034936200588e-05,0.187761944677284,0.000399993160217545,40.4193125845672,224,"baby food stage, peach yogurt greek","apple fruit puree",FALSE
"386","{9215}","{9207}",0.00132336379159988,0.40594466728376,0.00325996101994568,40.418984254777,3947,"butternut squash food","food baby pear",FALSE
